驱魔少年 HALLOW,960万,9.4,719,2016年7月5日,"['热血', '奇幻', '战斗']",21.5万,63.3万,"已完结, 全13话",1,亚连·沃克：村濑步\n神田优：佐藤拓也\n拉比：花江夏树\n李娜丽·李：加隈亚衣\n哈瓦德.林克：立花慎之介\n千年伯爵：青山穣\n缇奇.米克：西田雅一\n罗德·嘉美：近藤唯\n瓦伊兹利：保志总一朗\n阿尔玛=卡尔..,原作：星野桂（集英社《JUMP SQ》连载）\n监督：芦野芳晴\n剧本：横手美智子、樋口达人、山下宪一\n角色设计·总作画监督：椛岛洋介\n设计助理：森木靖泰\n美术监督：甲斐政俊\n美术设定：藤井一志\n色彩设计：末永绚子\n摄影监督：金光俊\n编集：长坂智树\n音乐：和田薫\n音响监督：高寺武\n动画制作：TMS Entertainment\n制作︰「D.Gray-man」制作委员会
灼眼的夏娜,960.5万,9.3,2450,2005年10月5日,"['校园', '战斗', '热血', '小说改']",86.8万,103.8万,"已完结, 全24话",0,夏娜：釘宮理恵\n威尔艾米娜·卡梅尔：伊藤静\n玛琼琳·朵：生天目仁美\n吉田一美：川澄綾子\n坂井悠二：日野聡\n修德南：三宅健太\n平井缘：浅野真澄\n坂井贯太郎：藤原啓治\n中村公子：藤村歩,原作：高桥弥七郎、伊东杂音、高橋弥七郎、畑博之\n监督：渡部高志\n脚本：小林靖子\n分镜：米たにヨシトモ、渡部高志、福田道生\n演出：秋田谷典昭、高島大輔\n人物原案：いとうのいぢ\n人物设定：大塚舞\n系列构成：小林靖子\n色彩设计：伊藤由紀子\n作画监督：大冢舞、藤井昌宏、住本悦子、冷水由紀絵、武本大介、岡野幸男\n音乐：大谷幸\n音响监督：明田川仁\n摄影监督：福世晋吾\n动画制作：J.C.STAFF\n官方网站：http：\u002F\u002Fwww.shakugan.com\u002F
樱花任务,962万,9.3,3457,2017年4月6日,"['励志', '职场', '原创']",38.1万,68.9万,"已完结, 全25话",0,木春由乃：七瀬彩夏\n四之宫栞：上田麗奈\n绿川真希：安済知佳\n织部凛凛子：田中ちえ美\n香月早苗：小松未可子\n门田丑松：斧アツシ\n美浓：濱野大輝\n山田孝：下野紘\n高见泽：小西克幸,脚本：入江信吾、横谷昌宏\n导演：増井壮一\n人物设定：関口可奈味\n系列构成：横谷昌宏\n人物原案：BUNBUN\n色彩设计：中野尚美\n美术监督：佐藤歩\n音乐：(K)NoW_NAME\n
暗芝居 第四季,963.1万,7.9,322,2017年1月16日,['泡面'],14.2万,55.8万,"已完结, 全13话",1,,导演：谷口崇\n脚本：熊本浩武
精灵宝可梦 XY,963.3万,9.0,981,2013年10月17日,"['热血', '战斗', '励志']",38.4万,111.9万,"已完结, 全92话",1,小智：松本梨香\n莎莉娜：牧口真幸\n柚丽嘉：金井美香、伊瀬茉莉也\n小智的皮卡丘：大谷育江\n希特隆：梶裕貴\n希特隆的咚咚鼠：佐藤恵\n可尔妮：寺崎裕香\n翔太：大谷育江\n,脚本：藤田伸三、米村正二、大橋志吉、面出明美、武上純希、園田英樹、冨岡淳広\n导演：矢嶋哲生\n分镜：浅田裕二\n在另一个世界的同伴跟原本的有很大分别：好胜的莎莉娜\n
敦君与女朋友,979.7万,9.3,2935,2018年4月6日,"['恋爱', '漫画改']",2.5万,55.5万,"已完结, 全25话",1,庒敦大：铃木达央\n片桐音：诹访彩花\n松尾真砂：植田圭辅\n荘千穗：香里有佐\n洼村匠：羽多野涉\n入江小凪：嘉阳光,原作：杜若わか《敦君与女朋友》（MF Comics Gene Series\u002FKADOKAWA刊）\n监督、音响监督：片贝慎\n系列构成、剧本：山田由香\n角色设计、总作画监督：谷口元浩\n道具设计：铃木彩乃\n色彩设计：松森依子\n摄影监督：松崎信也\n美术监督：柴田正人\n音响制作：THREE TREE、叶音\n动画制作：梦太公司
纯白交响曲,987.4万,9.3,1507,2011年10月4日,"['日常', '游戏改']",45万,44.3万,"已完结, 全12话",0,天羽美羽：力丸乃りこ\n乾纱凪：吉田真弓\n安洁莉娜·菜夏·史威尔：壱智村小真\n瓜生樱乃：後藤麻衣\n濑名爱理：小野涼子\n瓜生新吾：水島大宙\n八冢万智：瑞沢渓\n瀬名兰华：櫻井浩美\n帕喵：櫻井浩美\n,脚本：冨田頼子、砂山蔵澄\n导演：菅沼栄治\n原作：ぱれっと\n演出：菅沼栄治、駒屋健一郎\n分镜：岡佳広、菅沼栄治、望月智充\n美术监督：佐藤歩\n总作画监督：川村敏江\n作画监督：仁井学、北條直明、梅津茜、平野絵美、山本翔、杉本幸子
无论何时我们的恋情都是10厘米。～告白实行委员会～,992万,9.6,7920,2017年11月25日,"['恋爱', '音乐', '原创', '校园']",20.8万,160.8万,"已完结, 全6话",0,芹泽春辉：铃村健一\n合田美樱：丰崎爱生\n濑户口优：神谷浩史\n榎本夏树：户松遥\n望月苍太：梶裕贵\n早坂灯里：阿澄佳奈\n明智咲：绿川光,原作、音乐：HoneyWorks\n总监督：难波日登志\n监督：冢田拓郎\n系列构成：成田良美\n角色设计：藤井牧、常盘健太郎\n动画制作：Lay-duce\n制作：《无论何时我们的恋情都是10厘米。》制作委员会
TRICKSTER,1012.5万,7.8,588,2016年10月4日,['推理'],19.5万,55.2万,"已完结, 全24话",0,小林芳雄：山下大輝\n花崎健介：逢坂良太\n井上了：梅原裕一郎\n野呂誠：木戸衣吹\n中村奈緒：田所あずさ\n怪人二十面相：GACKT\n勝田雅治：増元拓也\n大友久：古川慎\n山根たすく：山谷祥生\n,脚本：吉田恵里香\n导演：向井雅浩\n人物设定：山田真也\n主题歌演出：GACKT、田所あずさ\n系列构成：吉田恵里香\n人物原案：PEACH-PIT\n动画制作：トムス・エンタテインメント\n音乐：林ゆうき\n
会长是女仆大人！,1022.6万,9.8,9421,2010年4月2日,"['日常', '少女', '校园', '恋爱']",35.1万,136.4万,"已完结, 全26话",0,碓冰拓海：岡本信彦\n鲇泽美咲：諸星すみれ、藤村歩\n幸村祥一郎：椎橋和義\n花园樱：花澤香菜\n加贺静子：小林ゆう\n白川直也：市来光弘\n更科郁斗：寺島拓篤\n黑崎龙之介：細谷佳正\n,导演：桜井弘明\n系列构成：池田眞美子\n色彩设计：石田美由紀\n演出：則座誠\n作画监督：滝本祥子\n分镜：福田道生、森脇真琴\n美术监督：小林七郎\n音乐：前口渉\n
赤发白雪姬 第二季,1032.8万,9.6,1267,2016年1月11日,"['奇幻', '少女', '架空']",40.8万,88.6万,"已完结, 全12话",0,白雪：早见沙织\n千·威斯塔利亚：逢坂良太\n光秀·路恩：梅原裕一郎\n木木·塞兰：名冢佳织\n欧比：冈本信彦\n龙：三瓶由布子\n巳早：丰永利行\n拉冀：福山润\n该菈柯：甲斐田裕子\n伊札那：石田彰\n萨柯契：小..,原作：あきづき空太\n监督：安藤真裕\n脚本：三重野瞳、和场明子、清水惠\n演出：安斎刚文、太田知章\n分镜：安藤真裕、难波日登志、安齋刚文、篠原俊哉\n系列构成：三重野瞳\n角色设计：高桥久美子\n美术监督：冈崎えりか\n作画监督：森幸子、生田目康裕、佐佐木美和、中岛渚、霜山朋久、藤田しげる、服部益实\n音乐：大岛ミチル\n音响监督：若林和弘\n音响效果：仓桥静男\n摄影监督：福田光\n编辑：高桥步\n动画制作：BONES
游☆戏☆王 GX ,1041.5万,9.5,1438,2004年10月6日,"['热血', '奇幻', '校园', '战斗']",26.3万,17.3万,"已完结, 全180话",0,游城十代：KENN\n万丈目准：松野太紀\n天上院明日香：小林沙苗\n丸藤亮：前田剛\n丸藤翔：鈴木真仁\n三泽大地：增田裕生\n天上院吹雪：遊佐浩二\n爱德·菲尼克斯：石田彰\n斋王琢磨：子安武人\n约翰：入绘加..,原作：高橋和希\n监督：辻初樹\n脚本：武上純希、前川淳、吉田伸、面出明美、高橋ナツコ、江夏由結、加藤陽一、彦久保雅博、植田浩二、坂本豊和\n演出：Lee Kyoung Soo、山口健太郎（等）\n系列构成：武上純希→吉田伸\n角色设计：原憲一\n美术监督：西川淳一郎\n色彩设计：中村千穂\n作画监督：佐久間信一、羽山淳一、小川一郎\n音乐：蓑部雄崇\n音响监督：平光琢也\n摄影监督：枝光弘明→星知良\n编辑：揖野允史\n动画制作：ぎゃろっぷ
头文字D First Stage,1046.2万,9.8,2311,1998年4月19日,"['时泪', '运动', '热血']",39.2万,37.9万,"已完结, 全26话",0,藤原拓海：三木眞一郎\n池谷浩一郎：矢尾一樹\n高桥凉介：子安武人\n高橋啓介：関智一\n武内樹：岩田光央\n茂木夏树：川澄綾子,导演：三沢伸\n人物设定：古瀬登\n摄影监督：森下成一\n原作：しげの秀一\n演出：三沢伸\n分镜：真野玲、三沢伸、佐藤雄三\n音乐：勝又隆一\n
初恋怪兽,1047.7万,7.3,673,2016年7月2日,"['校园', '日常']",78.6万,64.9万,"已完结, 全12话",0,高桥奏：樱井孝宏\n二阶堂夏步：堀江由衣\n金子十六：森久保祥太郎\n三宫银次郎：杉田智和\n野口一男：村濑步\n筱原耕太：冈本信彦\n多贺敦史：石川界人\n高桥让二：铃村健一\n长泽岚：津田健次郎\n二阶堂大谷：..,原作：日吉丸晃（讲谈社《ARIA》连载）\n监督：稻垣隆行\n角色设计：冈真里子\n系列构成：金杉弘子\n剧本：大场小百合、青岛崇、赤尾凸\n美术监督：三宅昌也\n美术设定：佐南友理\n色彩设定：吉田纱织\n摄影监督：酒井淳子\n编集：松原理恵\n音响监督：稲垣隆行\n音乐：坂部刚\n动画制作：Studio DEEN\n制作：竹小学校PTA
WWW.迷糊餐厅,1047.8万,9.3,1526,2016年10月2日,"['搞笑', '日常', '职场', '漫画改']",20.1万,45.9万,"已完结, 全13话",0,东田大辅：中村悠一\n宫越华：戸松遥\n足立正广：内山昂輝\n村主小百合：日笠陽子\n近藤妃：水樹奈々\n镰仓志保：雨宮天\n进藤优太：小野賢章\n柳叶米莉：麻倉もも\n永田露易：小澤亜李\n,导演：鎌倉由実\n人物设定：中野繭子\n主题歌编曲：本田光史郎\n主题歌作词：本田光史郎\n总作画监督：中野繭子\n主题歌作曲：本田光史郎\n原作：高津カリノ\n系列构成：吉岡たかを\n音乐：横山克\n
少女☆歌剧 Revue Starlight,1050.1万,9.8,20180,2018年7月13日,"['萌系', '音乐', '原创', '偶像']",22.2万,48.4万,"已完结, 全12话",0,爱城华恋：小山百代\n神乐光：三森铃子\n天堂真矢：富田麻帆\n星见纯那：佐藤日向\n露崎真昼：岩田阳葵\n大场奈奈：小泉萌香\n西条克洛迪娜：相羽爱奈\n石动双叶：生田辉\n花柳香子：伊藤彩沙,原作：Bushiroad、Nelke Planning、KINEMA CITRUS\n监督：古川知宏\n系列构成、剧本：樋口达人\n角色设计：齐田博之\n副监督：小出卓史\n道具设计：高仓武史、谷紫织\n图形设计：滨祐斗、山口真生\n色彩设计：吉村智惠美术监督：秋山健太郎、福田健二（studio Pablo）\n3D监督：秋元央（T2studio）\n3D舞台照明：神谷久安\n摄影监督：出水田和人（T2studio）\n编辑：黑泽雅之\n音响监督：山田阳\n音乐：藤泽庆昌、加藤达也\n戏剧剧本、剧中曲作词：中村彼方\n动画制作：KINEMA CITRUS
和歌子酒 动画,1057.4万,9.6,983,2015年7月5日,"['日常', '泡面', '治愈', '美食']",5.4万,22.7万,"已完结, 全12话",0,村崎ワカコ：沢城みゆき\n若い男A：高橋伸也\n,原作：新久千映\n色彩设计：のぼりはるこ\n美术监督：ゆきゆきえ\n导演：山冈实\n人物设定：古佐小吉重\n摄影监督：板仓あゆみ\n动画制作：Office DCI
EVA 新世纪福音战士,1060.1万,9.7,13082,1995年10月4日,"['科幻', '机战', '战斗']",34万,90.9万,"已完结, 全26话",0,碇真嗣：緒方恵美\n绫波丽：林原惠美\n惣流·明日香·兰格雷：宮村優子\n碇源堂：立木文彦\n葛城美里：三石琴乃\n加持良治：山寺宏一\n赤木律子：山口由里子\n冬月耕造：清川元夢\n铃原东二：関智一,监督：庵野秀明\n脚本：山口宏、榎戸洋司、磯光雄、樋口真嗣、庵野秀明\n分镜：小黒晃、摩砂雪、庵野秀明、鶴巻和哉、樋口真嗣、岡村天斎、佐藤順一、杉山慶一\n演出：水島精二、大塚雅彦、摩砂雪、増尾昭一、大原実、鶴巻和哉、岡村天斎、杉山慶一、渡邊哲哉、安藤健、高村彰\n人物设定：貞本義行\n美术监督：加藤浩\n色彩设计：高星晴美\n机械设定：山下いくと、庵野秀明\n作画监督：貞本義行、鈴木俊二、本田雄、摩砂雪、鶴巻和哉、吉成曜、河口俊夫、長谷川眞也、黄瀬和哉、重田智、湖川友謙\n音乐：鷺巣詩郎\n音响监督：田中英行\n撮影监督：黒田洋一\n编辑：三木幸子\n补间动画：高橋タクロヲ、金﨑貴臣、今石洋之、芳垣祐介、高村和宏\n动画制作：GAINAX、タツノコプロ
昴宿七星,1060.6万,5.8,9859,2018年7月6日,"['小说改', '催泪']",21.1万,60.5万,"已完结, 全12话",1,天羽阳翔：高梨谦吾\n空闲旭姬：大森日雅\n碓冰咲月：鬼头明里\n御门贵法：石川界人\n克莱布·维巴里：寺岛拓笃\n日下希：花守由美里\n艾莉希亚：安济知佳,原作：田尾典丈（小学馆《GAGAGA文库》刊）\n角色原案：ぶーた\n监督：仁昌寺义人\n系列构成：吉冈孝夫\n角色设计、总作画监督：山本由美子\n动画制作：Lerche\n制作：《昴宿七星》制作委员会
记录的地平线,1064.3万,9.6,2656,2013年10月5日,"['奇幻', '智斗', '架空', '穿越']",36.7万,69.4万,"已完结, 全25话",0,城惠：寺岛拓笃\n直继：前野智昭\n晓：加藤英美里\n艾札克：日野聪\n威廉·马萨诸塞：中村悠一\n克拉斯提：樱井孝宏\n喵太：中田让治\n实莉：田村奈央\n冬弥：山下大辉,原作：橙乃ままれ\n监督：石平信司\n脚本：大西信介、入江信吾、伊藤美智子、根元岁三\n分镜：和田纯一、福岛宏之、飞田刚、石平信司、石山タカ明\n演出： 布施木一喜、和田纯一、福岛宏之、飞田刚、石山タカ明、矢野孝典、岩本保雄、秦义人\n人物原案： ハラカズヒロ\n人物设定： いとうまりこ\n系列构成： 根元岁三\n总作画监督： 小仓典子、川岛尚、いとうまりこ\n美术监督： 野村裕树\n色彩设计： 村上智美\n音乐： 高梨康治\n音响监督： はたしょう二\n摄影监督： 山根裕二郎\n动画制作： サテライト
黑子的篮球 第2期,1069万,9.1,939,2013年10月5日,"['运动', '热血', '声控', '社团']",87.1万,98.6万,"已完结, 全25话",1,火神大我：小野友樹、鷄冠井美智子\n黑子哲也：小野賢章\n绿间真太郎：小野大輔\n赤司征十郎：神谷浩史\n紫原敦：鈴村健一\n青峰大辉：諏訪部順一\n日向顺平：細谷佳正\n水戸部凛之助：井上剛,原作：藤巻忠俊\n监督：多田俊介\n脚本：高木登、根元歳三、谷村大四郎、入江信吾、平林佐和子\n分镜：日色如夏、亀井幹太、新留俊哉、京極義昭、寺岡巌、浜名孝行\n演出：長澤剛、羽原久美子、日色如夏、駒屋健一郎、京極義昭\n音乐：池頼広\n人物设定：菊地洋子\n系列构成：高木登\n美术监督：鈴木路恵\n色彩设计：佐藤真由美\n总作画监督：菊地洋子、後藤隆幸\n作画监督：後藤隆幸、白井瑶子、長屋侑利子、佐佐木敦子、石井明治、河野真貴、澤田譲治、津島桂、高橋成之、小谷杏子、宮川智恵子、入江健司\n摄影监督：荒井栄児\n道具设计：太田恵子\n原画：荒木涼、永島明子、中澤一登\n剪辑：植松淳一\n音响监督：三間雅文\n动画制作：Production I.G
JOJO的奇妙冒险,1077.2万,9.9,19207,2012年10月5日,"['漫画改', '战斗', '奇幻', '冒险']",27.7万,328万,"已完结, 全26话",1,乔纳森·乔斯达：兴津和幸\n迪奥·布兰度：子安武人\n威廉·A·齐贝林：盐屋翼\n罗伯特·E·O·史比特瓦根：上田耀司\n艾莉娜·班鲁多：川澄绫子\n乔瑟夫·乔斯达：杉田智和\n西撒·安德里欧·齐贝林：佐藤拓也\n罗伯特·E·O·史比特瓦根：上田耀司\n莉莎莉莎：田中敦子\n鲁多尔·冯·修特罗哈姆：伊丸冈笃\n史摩基·布朗：林勇\n史特雷：飞田展男\n艾莉娜·班鲁多：川澄绫子\n多罗温：松田健一郎\n桑塔纳：乃村健次\n艾斯迪斯：藤原启治\n卡兹：井上和彦,原作：荒木飞吕彦\n监督：津田尚克\n系列监督：铃木健一\n视觉监督：副岛惠文\n总编剧： 小林靖子\n角色设计：清水贵子\n次要角色设计、道具设计：町田真一\n美术监督：吉原俊一郎\n色彩设计：村田惠里子\n摄影监督：山田和弘\n剪辑：广濑清志\n音响监督：岩浪美和\n音乐：松尾早人（第一部）→岩崎琢（第二部）\n动画制作：david production
